Call Sign,Call Sign.1,Vessel Name,Ship Type,Flag,Vessel Max Draft,Last Port,Next Port,Current Location,Enter Location,Exit Location,IMO,Berth,ATA,EDT,ADT,ETA,WaitingTime,MaxDraft,MaxLOA,BerthLength,ATA_day_Friday,ATA_day_Monday,ATA_day_Saturday,ATA_day_Sunday,ATA_day_Thursday,ATA_day_Tuesday,ATA_day_Wednesday,EDT_day_Friday,EDT_day_Monday,EDT_day_Saturday,EDT_day_Sunday,EDT_day_Thursday,EDT_day_Tuesday,EDT_day_Wednesday,ATA_shift,EDT_shift,ATA_season_autumn,ATA_season_spring,ATA_season_summer,ATA_season_winter,EDT_season_autumn,EDT_season_spring,EDT_season_summer,EDT_season_winter,ATA_inport,Length,Gross Tonnage,Breadth,ATA_berth_delay
3EMD3,3EMD3,MOL EARNEST,CONTAINER,PAN,11.3,KEELUNG,SINGAPORE,KC5,,,9333840,KC2,2023-06-12 09:21:00,2023-06-12 23:00:00,2023-06-12 21:07:00,2023-06-12 09:21:00,11.766666666666667,15.5,370.0,305.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,3,False,False,True,False,False,False,True,False,3,294.0,54098.0,32.0,1.8833333333333333
OYWG2,OYWG2,SOUTHAMPTON EXPRESS,CONTAINER,DEN,12.0,"SHEKOU, SHENZHEN",PUSAN,KC5,TSK,PT,9447885,KC5,2023-06-10 15:42:00,2023-06-11 12:00:00,2023-06-11 13:04:00,2023-06-10 15:42:00,21.366666666666667,15.5,400.0,472.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,2,False,False,True,False,False,False,True,False,5,366.0,140259.0,48.0,1.0666666666666667
3E3539,3E3539,GREAT WENXIAN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,10.96,VOSTOCHNIY,"OTHER, THAILAND",SELA,,,9168491,SELA,2023-01-27 02:05:00,2023-01-27 12:00:00,2023-01-27 07:58:00,2023-01-27 02:05:00,5.883333333333334,7.5,400.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,False,False,False,True,False,False,False,True,3,186.0,26058.0,30.0,4.033333333333333
DSQQ9,DSQQ9,TWIN DRAGON,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,KRS,13.28,MUARA,"ZHANJIANG, GD",SELA,,,9087740,SWLA,2024-09-24 20:12:00,2024-09-25 18:00:00,2024-09-24 23:31:00,2024-09-24 20:12:00,3.316666666666667,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,True,False,False,False,True,False,False,False,18,224.0,35889.0,32.0,18.483333333333334
9V6222,9V6222,MAERSK GARONNE,CONTAINER,SNG,7.2,"SHEKOU, SHENZHEN","YANTIAN, SHENZHEN",SELA,TSK,PT,9235579,SELA,2023-03-01 19:24:00,2023-03-02 07:00:00,2023-03-02 17:47:00,2023-03-01 19:24:00,22.383333333333333,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,1,False,True,False,False,False,True,False,False,1,292.0,50757.0,32.0,10.783333333333333
VRMX2,VRMX2,COSCO SPAIN,CONTAINER,HKG,10.0,"YANTIAN, GD","YANTIAN, SHENZHEN",WL,MB,MB,9516442,KC14,2024-09-23 12:08:00,2024-09-24 03:30:00,2024-09-24 03:16:00,2024-09-23 12:08:00,15.133333333333333,15.5,370.0,338.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,1,True,False,False,False,True,False,False,False,16,365.0,153666.0,51.0,0.23333333333333334
VRNF7,VRNF7,SEASPAN ZAMBEZI,CONTAINER,HKG,11.2,"SHEKOU, SHENZHEN","NINGBO, ZJ",KC10,LKTPBW,PT,9630406,KC10,2024-07-15 22:05:00,2024-07-16 12:00:00,2024-07-16 15:27:00,2024-07-15 22:05:00,17.366666666666667,15.5,370.0,700.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,2,False,False,True,False,False,False,True,False,6,336.0,112967.0,48.0,3.45
BPAO,BPAO,XIN DA LIAN,CONTAINER,CHR,13.5,"SHANTOU, GD","XIAMEN, FJ",KC14,WL,LKTPBS,9234331,KC12,2024-02-16 14:38:00,2024-02-17 02:00:00,2024-02-16 23:03:00,2024-02-16 14:38:00,8.416666666666666,,370.0,338.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,1,False,False,False,True,False,False,False,True,4,279.0,66433.0,40.0,2.95
A8UQ8,A8UQ8,GREAT SEA,GENERAL / HEAVY LIFT CARGO,LIB,7.6,"HUMEN, DONGGUAN",LOS ANGELES,PT,,,9423566,SWLA,2023-01-27 22:17:00,2023-01-28 23:55:00,2023-01-28 05:14:00,2023-01-27 22:17:00,6.95,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,False,False,False,True,False,False,False,True,4,196.0,35240.0,32.0,18.683333333333334
VRUH2,VRUH2,JIN RONG,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,11.4,TAICHUNG,HAIPHONG,SWLA,,,9403061,SWLA,2023-01-28 05:44:00,2023-01-28 11:30:00,2023-01-28 11:12:00,2023-01-28 05:44:00,5.466666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,2,False,False,False,True,False,False,False,True,3,190.0,32387.0,32.0,0.3
3FIP7,3FIP7,BLESSING SW,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,8.4,"OTHER, VIETNAM",NEWCASTLE,SWLA,,,9397262,SWLA,2023-01-29 02:51:00,2023-01-29 22:00:00,2023-01-29 06:23:00,2023-01-29 02:51:00,3.533333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,False,False,False,True,False,False,False,True,2,170.0,17968.0,27.0,15.616666666666667
OYGH2,OYGH2,GJERTRUD MAERSK,CONTAINER,DEN,12.4,"YANTIAN, SHENZHEN","YANTIAN, SHENZHEN",KC17,CIPBW,MB,9320233,KC17,2024-08-26 23:10:00,2024-08-27 12:00:00,2024-08-27 12:48:00,2024-08-26 23:10:00,13.633333333333333,16.5,400.0,300.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,2,False,False,True,False,False,False,True,False,9,366.0,98648.0,42.0,0.8
V2CH5,V2CH5,OKEE AURELIA,CONTAINER,ABB,7.0,"SHEKOU, SHENZHEN","SHEKOU, SHENZHEN",YLD,TSK,PT,9343663,SELA,2023-12-28 07:59:00,2023-12-28 18:00:00,2023-12-28 16:23:00,2023-12-28 07:59:00,8.4,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,3,False,False,False,True,False,False,False,True,6,142.0,9610.0,22.0,1.6166666666666667
BKNF6,BKNF6,YONG JUN 101,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,5.6,GUANGZHOU,"ZHANJIANG, GD",SWLA,,,9640360,SWLA,2024-10-10 03:12:00,2024-10-10 12:00:00,2024-10-10 08:54:00,2024-10-10 03:12:00,5.7,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2,True,False,False,False,True,False,False,False,27,112.0,4675.0,16.0,3.1
D5PT8,D5PT8,MSC GRETA III,CONTAINER,LIB,8.4,"SHEKOU, SHENZHEN","SHEKOU, SHENZHEN",TSK,TSK,MB,9415296,KC20,2023-09-10 18:28:00,2023-09-11 00:30:00,2023-09-11 03:58:00,2023-09-10 18:28:00,9.5,15.5,310.0,340.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,1,True,False,False,False,True,False,False,False,3,210.0,32269.0,32.0,3.466666666666667
5LDS9,5LDS9,AL QIBLA EXPRESS,CONTAINER,LIB,12.1,"YANTIAN, GD",PUSAN,KC5,MB,SNCPBS,9525924,KC5,2023-04-17 18:20:00,2023-04-18 09:00:00,2023-04-18 06:00:00,2023-04-17 18:20:00,11.666666666666666,15.5,400.0,472.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,2,False,True,False,False,False,True,False,False,5,366.0,141077.0,51.0,3.0
VRLD6,VRLD6,SITC OSAKA,CONTAINER,HKG,8.2,"XIAMEN, FJ",HAIPHONG,KC3,,,9638329,KC3,2024-10-09 15:34:00,2024-10-09 22:00:00,2024-10-09 21:59:00,2024-10-09 15:34:00,6.416666666666667,14.0,370.0,305.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,3,True,False,False,False,True,False,False,False,21,141.0,9566.0,22.0,0.016666666666666666
D5GZ3,D5GZ3,CCNI ARAUCO,CONTAINER,LIB,10.5,"NINGBO, ZJ","SHANGHAI, SH",KC19,WL,TSK,9683843,KC19,2024-09-24 19:07:00,2024-09-25 14:30:00,2024-09-25 16:09:00,2024-09-24 19:07:00,21.033333333333335,16.5,400.0,300.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2,True,False,False,False,True,False,False,False,20,299.0,95138.0,48.0,1.65
VRCH5,VRCH5,XIN HONG KONG,CONTAINER,HKG,10.9,"NINGBO, ZJ","NINGBO, ZJ",KC14,WL,TSK,9314222,KC14,2024-08-31 20:46:00,2024-09-01 15:00:00,2024-09-01 13:34:00,2024-08-31 20:46:00,16.8,15.5,370.0,338.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,2,False,False,True,False,True,False,False,False,6,336.0,108069.0,45.0,1.4333333333333333
C4XC2,C4XC2,SEATTLE C,CONTAINER,CYP,7.8,"SHEKOU, SHENZHEN","YANTIAN, SHENZHEN",KC14,LKTPBS,WL,9360910,KC14,2023-01-29 23:37:00,2023-01-30 07:00:00,2023-01-30 06:23:00,2023-01-29 23:37:00,6.766666666666667,15.5,370.0,338.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,1,False,False,False,True,False,False,False,True,2,260.0,40030.0,32.0,0.6166666666666667
VRND5,VRND5,HC SUNSHINE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,HKG,6.6,"DONGGUAN, GD","OTHER, INDONESIA",PT,,,9202584,SWLA,2024-10-08 16:46:00,2024-10-09 15:00:00,2024-10-08 20:43:00,2024-10-08 16:46:00,3.95,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2,True,False,False,False,True,False,False,False,15,229.0,43376.0,36.0,18.283333333333335
9V7584,9V7584,WAN HAI 271,CONTAINER,SNG,8.4,KAOHSIUNG,LAEM CHABANG,ELC,,,9493250,KC7,2023-12-30 13:40:00,2023-12-30 23:00:00,2023-12-31 00:22:00,2023-12-30 13:40:00,10.7,15.5,350.0,564.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,3,False,False,False,True,False,False,False,True,6,172.0,16776.0,27.0,1.3666666666666667
XVEQ7,XVEQ7,HAIAN LINK,CONTAINER,VNM,7.3,HAIPHONG,"QINZHOU, GX",KC10,,,9522788,KC10,2024-05-08 05:59:00,2024-05-08 20:00:00,2024-05-08 19:30:00,2024-05-08 05:59:00,13.516666666666667,15.5,370.0,700.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,3,False,True,False,False,False,True,False,False,4,147.0,12559.0,25.0,0.5
9V8106,9V8106,MAERSK JIANGYIN,CONTAINER,SNG,10.6,"YANTIAN, GD","YANTIAN, GD",KC19,CIPBS,MB,9360245,KC19,2023-06-16 07:46:00,2023-06-16 17:30:00,2023-06-16 17:29:00,2023-06-16 07:46:00,9.716666666666667,16.5,400.0,300.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,3,False,False,True,False,False,False,True,False,9,221.0,28007.0,29.0,0.016666666666666666
D7WK,D7WK,ULSAN PIONEER,"TANKER (CRUDE,FUEL,DIESEL,LUB)",KRS,6.2,KAINAN,SINGAPORE,SHELL,,,9730969,SHELL,2024-08-12 15:36:00,2024-08-13 23:00:00,2024-08-13 20:29:00,2024-08-12 15:36:00,28.883333333333333,14.5,245.0,226.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,3,False,False,True,False,False,False,True,False,5,89.0,2696.0,14.0,2.5166666666666666
BUQW,BUQW,CHANG HANG FEI YUE,"TANKER (CRUDE,FUEL,DIESEL,LUB)",CHR,11.5,YEOSU,HO CHI MINH CITY,ELC,,,9401659,SLA,2023-12-05 12:12:00,2023-12-06 18:00:00,2023-12-06 11:31:00,2023-12-05 12:12:00,23.316666666666666,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,False,False,False,True,False,False,False,True,4,185.0,29578.0,32.0,6.483333333333333
VRRN8,VRRN8,SEASPAN FALCON,CONTAINER,HKG,10.2,"YANTIAN, SHENZHEN",SINGAPORE,KC5,MB,MB,9793909,KC5,2024-05-02 01:23:00,2024-05-02 18:00:00,2024-05-02 18:55:00,2024-05-02 01:23:00,17.533333333333335,15.5,400.0,472.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,3,False,True,False,False,False,True,False,False,5,330.0,113828.0,48.0,0.9166666666666666
D5VG9,D5VG9,VIVALDI,CONTAINER,LIB,10.6,MANILA,MANILA,PT,MB,CIPBW,9429326,KC19,2023-08-20 10:56:00,2023-08-20 23:00:00,2023-08-21 01:07:00,2023-08-20 10:56:00,14.183333333333334,16.5,400.0,300.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,False,False,True,False,False,False,True,False,5,208.0,26435.0,29.0,2.1166666666666667
MLBD9,MLBD9,EVER SMART,CONTAINER,GBI,11.4,"YANTIAN, GD","YANTIAN, SHENZHEN",KC2,MB,MB,9300403,KC2,2024-07-23 13:31:00,2024-07-23 23:00:00,2024-07-24 09:00:00,2024-07-23 13:31:00,19.483333333333334,15.5,370.0,305.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,False,False,True,False,False,False,True,False,6,299.0,75246.0,42.0,10.0
5LDX9,5LDX9,ALULA EXPRESS,CONTAINER,LIB,12.5,QINGDAO,PUSAN,KC5,E,MB,9525883,KC5,2023-05-25 02:28:00,2023-05-25 16:00:00,2023-05-25 13:16:00,2023-05-25 02:28:00,10.8,15.5,400.0,472.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,3,False,True,False,False,False,True,False,False,4,366.0,141077.0,51.0,2.7333333333333334
A8GQ9,A8GQ9,ICE ENERGY,"TANKER (CRUDE,FUEL,DIESEL,LUB)",LIB,12.6,SINGAPORE,SINGAPORE,SLA,,,9301732,SLA,2023-03-04 11:28:00,2023-03-07 23:59:00,2023-03-08 07:10:00,2023-03-04 11:28:00,91.7,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,False,True,False,False,False,True,False,False,2,228.0,38832.0,32.0,7.183333333333334
V7A5227,V7A5227,PRESTIGE,CONTAINER,MAR,10.0,"NINGBO, ZJ",ZHOUSHAN,KC18,PT,TSK,9321029,KC18,2024-02-24 23:41:00,2024-02-25 07:30:00,2024-02-25 07:11:00,2024-02-24 23:41:00,7.5,16.5,400.0,300.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,1,False,False,False,True,False,False,False,True,4,293.0,71902.0,40.0,0.31666666666666665
V7A4937,V7A4937,MANILA VOYAGER,CONTAINER,MAR,9.6,"SHEKOU, SHENZHEN",SAIGON,KC10,LKTPBW,PT,9128099,KC6,2023-08-09 10:48:00,2023-08-09 17:00:00,2023-08-09 23:57:00,2023-08-09 10:48:00,13.15,14.2,350.0,564.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,3,False,False,True,False,False,False,True,False,4,205.0,24053.0,27.0,6.95
3FAE4,3FAE4,EVER LUCKY,CONTAINER,PAN,9.2,"NINGBO, ZJ","YANTIAN, SHENZHEN",KC9,MB,MB,9604172,SELA,2024-07-22 18:24:00,2024-07-23 23:00:00,2024-07-23 18:30:00,2024-07-22 18:24:00,24.1,7.5,400.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,3,False,False,True,False,False,False,True,False,4,334.0,99995.0,45.0,4.5
5LBR5,5LBR5,GSL KITHIRA,CONTAINER,LIB,11.1,"SHANGHAI, SH",BRISBANE,KC18,MB,MB,9407885,KC18,2024-08-31 23:02:00,2024-09-01 12:00:00,2024-09-01 12:16:00,2024-08-31 23:02:00,13.233333333333333,16.5,400.0,300.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,2,False,False,True,False,True,False,False,False,7,294.0,52726.0,32.0,0.26666666666666666
VRPL3,VRPL3,MSC MARGRIT,CONTAINER,HKG,12.0,YANGSHAN,"YANTIAN, SHENZHEN",KC2,MB,MB,9465318,KC2,2023-02-01 03:16:00,2023-02-02 00:01:00,2023-02-02 00:10:00,2023-02-01 03:16:00,20.9,15.5,370.0,305.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,False,False,False,True,False,False,False,True,6,366.0,142740.0,48.0,0.15
D5SU3,D5SU3,MAMMA MIA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,9.91,"XIAMEN, FJ","HUANGPU, GD",SELA,,,9846548,SELA,2023-01-31 03:54:00,2023-01-31 08:00:00,2023-01-31 13:11:00,2023-01-31 03:54:00,9.283333333333333,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,False,False,False,True,False,False,False,True,2,199.0,34178.0,32.0,5.183333333333334
D5YF5,D5YF5,STENSTRAUM,CHEMICAL,LIB,8.8,MUARA,"JIANGYIN, JS",WL,,,9187394,SLA,2023-12-04 19:35:00,2023-12-04 22:00:00,2023-12-04 23:13:00,2023-12-04 19:35:00,3.6333333333333333,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,3,False,False,False,True,False,False,False,True,2,145.0,8882.0,20.0,1.2166666666666666
V7OW4,V7OW4,ROYAL CRYSTAL 7,"TANKER (CRUDE,FUEL,DIESEL,LUB)",MAR,5.9,"ZHUHAI, GD",YOKOHAMA,SHELL,,,9381330,SHELL,2024-09-13 00:00:00,2024-09-15 16:30:00,2024-09-15 02:58:00,2024-09-13 00:00:00,50.96666666666667,14.5,245.0,226.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,True,False,False,False,True,False,False,False,11,128.0,8539.0,20.0,13.533333333333333
3EAU9,3EAU9,PAN PRIDE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,13.15,"OTHER, INDONESIA","OTHER, CHINA (COAST)",SELA,,,9487407,SELA,2023-01-31 04:42:00,2023-01-31 22:00:00,2023-01-31 13:57:00,2023-01-31 04:42:00,9.25,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,3,False,False,False,True,False,False,False,True,3,189.0,33001.0,31.0,8.05
3WPS9,3WPS9,OCEANUS 08,LIQUIFIED PETROLEUM GAS TANKER,VNM,5.5,MAPTAPHUT,HUIZHOUGANG,SLA,,,9218129,SLA,2024-07-07 19:36:00,2024-07-08 09:00:00,2024-07-08 01:53:00,2024-07-07 19:36:00,6.283333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,2,False,False,True,False,False,False,True,False,3,96.0,3758.0,16.0,7.116666666666666
2BOW2,2BOW2,COSCO HONG KONG,CONTAINER,GBI,13.0,OPEN SEA,"SHEKOU, SHENZHEN",KC12,WL,TSK,9227778,KC12,2024-10-08 01:52:00,2024-10-08 23:00:00,2024-10-08 17:41:00,2024-10-08 01:52:00,15.816666666666666,,370.0,338.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,3,True,False,False,False,True,False,False,False,18,280.0,65531.0,39.0,5.316666666666666
D5TO4,D5TO4,EVER GLORY,CONTAINER,LIB,13.9,HONG KONG,"YANTIAN, SHENZHEN",KC14,MB,CIPBW,9786839,KC14,2024-09-04 05:44:00,2024-09-04 20:00:00,2024-09-04 22:24:00,2024-09-04 05:44:00,16.666666666666668,15.5,370.0,338.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,3,True,False,False,False,True,False,False,False,8,399.0,219775.0,58.0,2.4
A8RV4,A8RV4,CMA CGM TOPAZ,CONTAINER,LIB,12.7,"SHEKOU, SHENZHEN","SHEKOU, SHENZHEN",KC9,LKTPBS,PT,9397602,KC7,2023-03-05 09:48:00,2023-03-05 18:30:00,2023-03-05 20:53:00,2023-03-05 09:48:00,11.083333333333334,15.5,350.0,564.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,False,True,False,False,False,True,False,False,4,259.0,40560.0,32.0,2.3833333333333333
OXSQ2,OXSQ2,MAERSK ESSEX,CONTAINER,DEN,12.0,OPEN SEA,"YANTIAN, SHENZHEN",KC19,SNCPBS,MB,9458092,KC19,2024-01-30 05:09:00,2024-01-30 14:30:00,2024-01-30 16:22:00,2024-01-30 05:09:00,11.216666666666667,16.5,400.0,300.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,False,False,False,True,False,False,False,True,6,366.0,141716.0,48.0,1.8666666666666667
LATL7,LATL7,LINDANGER,CHEMICAL,NOR,11.75,"NANSHA, PANYU","NINGBO, ZJ",SLA,,,9725299,SLA,2023-01-31 22:32:00,2023-02-01 11:56:00,2023-02-01 08:05:00,2023-01-31 22:32:00,9.55,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2,False,False,False,True,False,False,False,True,3,186.0,30945.0,32.0,3.85
A8IZ3,A8IZ3,LORRAINE,CONTAINER,LIB,10.6,SURABAYA,SINGAPORE,KC2,PT,LKTPBS,9311763,KC2,2023-09-13 04:03:00,2023-09-13 20:00:00,2023-09-13 17:14:00,2023-09-13 04:03:00,13.183333333333334,15.5,370.0,305.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,3,True,False,False,False,True,False,False,False,6,221.0,27786.0,29.0,2.7666666666666666
VRGU7,VRGU7,SC CHENGDU,CHEMICAL,HKG,7.8,LABUAN,SINGAPORE,SHELL,,,9572185,SLA,2024-04-26 06:48:00,2024-04-27 07:00:00,2024-04-26 11:17:00,2024-04-26 06:48:00,4.483333333333333,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,False,True,False,False,False,True,False,False,2,115.0,6028.0,18.0,19.716666666666665
A8ZM3,A8ZM3,FPMC B 106,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,7.5,"OTHER, VIETNAM",OPEN SEA,SELA,,,9487689,SELA,2024-07-08 12:17:00,2024-07-08 22:00:00,2024-07-08 20:06:00,2024-07-08 12:17:00,7.816666666666666,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,3,False,False,True,False,False,False,True,False,5,229.0,50695.0,38.0,1.9
V7VG6,V7VG6,ONE MOTIVATOR,CONTAINER,MAR,11.1,HONG KONG,"YANTIAN, SHENZHEN",KC2,MB,MB,9475624,KC2,2024-09-25 11:19:00,2024-09-26 10:00:00,2024-09-25 23:01:00,2024-09-25 11:19:00,11.7,15.5,370.0,305.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,2,True,False,False,False,True,False,False,False,12,302.0,78316.0,43.0,10.983333333333333
D5YH2,D5YH2,EASTERN DELIGHT,GENERAL / HEAVY LIFT CARGO,LIB,8.8,"FANGCHENG, GX","OTHER, INDONESIA",SWLA,,,9546320,SWLA,2024-06-18 03:50:00,2024-06-18 09:00:00,2024-06-18 12:15:00,2024-06-18 03:50:00,8.416666666666666,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,False,False,True,False,False,False,True,False,9,119.0,8701.0,19.0,3.25
S6CH4,S6CH4,MAERSK SEBAROK,CONTAINER,SNG,11.3,OPEN SEA,"YANTIAN, SHENZHEN",KC19,MB,SNCPBW,9315238,KC19,2024-09-25 17:56:00,2024-09-26 12:00:00,2024-09-26 10:00:00,2024-09-25 17:56:00,16.066666666666666,16.5,400.0,300.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,2,True,False,False,False,True,False,False,False,8,306.0,79702.0,40.0,2.0
3E4044,3E4044,BROAD OCEAN 1,GENERAL / HEAVY LIFT CARGO,PAN,4.5,"FANGCHENG, GX",ZHOUSHAN,SWLA,,,9522075,SWLA,2023-12-07 17:22:00,2023-12-08 17:35:00,2023-12-07 19:13:00,2023-12-07 17:22:00,1.85,7.5,400.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3,3,False,False,False,True,False,False,False,True,5,139.0,7485.0,19.0,22.366666666666667
V3QG7,V3QG7,CHANG DA 368,GENERAL / HEAVY LIFT CARGO,BZE,6.7,"CHIWAN, SHENZHEN",KUNSAN,PT,LKTPBW,PT,8653047,SELA,2024-08-25 21:26:00,2024-08-26 09:30:00,2024-08-26 00:28:00,2024-08-25 21:26:00,3.033333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,2,False,False,True,False,False,False,True,False,6,122.0,5625.0,18.0,9.033333333333333
BPBV,BPBV,XIN WEI HAI,CONTAINER,CHR,8.5,"YANTIAN, GD","YANTIAN, SHENZHEN",KC12,MB,MB,9312573,KC12,2023-01-31 21:38:00,2023-02-01 10:00:00,2023-02-01 06:31:00,2023-01-31 21:38:00,8.883333333333333,,370.0,338.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2,False,False,False,True,False,False,False,True,2,263.0,41482.0,32.0,3.4833333333333334
H8PY,H8PY,WAN ADVANTAGE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,7.1,"YANGJIANG, GD","OTHER, PHILIPPINES",SWLA,,,9493731,SWLA,2024-08-18 13:04:00,2024-08-18 23:00:00,2024-08-18 18:10:00,2024-08-18 13:04:00,5.1,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,False,False,True,False,False,False,True,False,2,189.0,33044.0,32.0,4.833333333333333
VRIR7,VRIR7,COSCO GLORY,CONTAINER,HKG,12.5,"YANTIAN, SHENZHEN","YANTIAN, SHENZHEN",KC14,MB,MB,9466245,KC14,2023-02-01 00:50:00,2023-02-01 09:00:00,2023-02-01 07:27:00,2023-02-01 00:50:00,6.616666666666666,15.5,370.0,338.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,False,False,False,True,False,False,False,True,4,366.0,141823.0,48.0,1.55
3FEF6,3FEF6,APOLLO LEADER,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,5.2,MAOMING,OPEN SEA,SWLA,,,9614397,SWLA,2024-06-12 03:15:00,2024-06-12 11:00:00,2024-06-12 11:24:00,2024-06-12 03:15:00,8.15,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,False,False,True,False,False,False,True,False,5,123.0,8974.0,19.0,0.4
V3MP,V3MP,GALAXY SKY,GENERAL / HEAVY LIFT CARGO,BZE,7.5,"NANSHA, PANYU",SINGAPORE,PT,,,9585584,SWLA,2024-08-14 21:26:00,2024-08-15 09:12:00,2024-08-15 05:38:00,2024-08-14 21:26:00,8.2,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,2,False,False,True,False,False,False,True,False,12,110.0,7141.0,18.0,3.566666666666667
